********** Daily MYD08_D3.051 product **********
Selected Application: latlonplot 
Aerosol Optical Depth at 550 nm [unitless] (Optical_Depth_Land_And_Ocean_Mean)
Selected time period: 01Jan2012
Fill value:  -9999.0
User selected area:  (Lat: 90.0S - 90.0N) (Lon: 180.0W - 180.0E)
Actual output area:  (Lat: 89.5S - 89.5N) (Lon: 179.5W - 179.5E)
latitude     longitude      Optical_Depth_Land_And_Ocean_Mean
(degrees)    (degrees)      [unitless]
12.500      108.500    -9.99900e+03
12.500      109.500           0.270
12.500      110.500           0.233
12.500      111.500           0.197
12.500      112.500           0.222
12.500      113.500    -9.99900e+03
12.500      114.500           0.197
12.500      115.500           0.156
12.500      116.500    -9.99900e+03
12.500      117.500    -9.99900e+03
12.500      118.500    -9.99900e+03
12.500      119.500           0.054
12.500      120.500           0.041
12.500      121.500           0.052
12.500      122.500           0.110
12.500      123.500           0.129
12.500      124.500    -9.99900e+03
12.500      125.500    -9.99900e+03
12.500      126.500    -9.99900e+03
12.500      127.500    -9.99900e+03
12.500      128.500    -9.99900e+03
12.500      129.500           0.111
12.500      130.500           0.133
12.500      131.500           0.159
12.500      132.500           0.157
12.500      133.500           0.185
12.500      134.500           0.199
12.500      135.500           0.155
12.500      136.500           0.186
12.500      137.500           0.186
12.500      138.500    -9.99900e+03
12.500      139.500    -9.99900e+03
12.500      140.500    -9.99900e+03
12.500      141.500    -9.99900e+03
12.500      142.500    -9.99900e+03
12.500      143.500    -9.99900e+03
12.500      144.500    -9.99900e+03
12.500      145.500    -9.99900e+03
12.500      146.500           0.133
12.500      147.500           0.142
12.500      148.500           0.157
12.500      149.500    -9.99900e+03
12.500      150.500    -9.99900e+03
12.500      151.500    -9.99900e+03
12.500      152.500    -9.99900e+03
12.500      153.500    -9.99900e+03
12.500      154.500           0.126
12.500      155.500           0.143
12.500      156.500           0.136
12.500      157.500           0.124
12.500      158.500           0.128
12.500      159.500           0.126
12.500      160.500           0.164
12.500      161.500           0.157
12.500      162.500           0.140
12.500      163.500           0.123
12.500      164.500           0.104
12.500      165.500           0.116
12.500      166.500    -9.99900e+03
12.500      167.500    -9.99900e+03
12.500      168.500           0.132
12.500      169.500           0.124
12.500      170.500           0.107
12.500      171.500           0.096
12.500      172.500           0.127
12.500      173.500    -9.99900e+03
12.500      174.500    -9.99900e+03
12.500      175.500    -9.99900e+03
12.500      176.500    -9.99900e+03
12.500      177.500    -9.99900e+03
12.500      178.500           0.182
12.500      179.500           0.164
13.500     -179.500           0.169
13.500     -178.500           0.155
13.500     -177.500           0.143
13.500     -176.500           0.158
13.500     -175.500           0.197
13.500     -174.500           0.164
13.500     -173.500           0.140
13.500     -172.500           0.127
13.500     -171.500           0.091
13.500     -170.500           0.068
13.500     -169.500    -9.99900e+03
13.500     -168.500    -9.99900e+03
13.500     -167.500    -9.99900e+03
13.500     -166.500    -9.99900e+03
13.500     -165.500    -9.99900e+03
13.500     -164.500    -9.99900e+03
13.500     -163.500    -9.99900e+03
13.500     -162.500    -9.99900e+03
13.500     -161.500    -9.99900e+03
13.500     -160.500    -9.99900e+03
13.500     -159.500    -9.99900e+03
13.500     -158.500    -9.99900e+03
13.500     -157.500    -9.99900e+03
13.500     -156.500    -9.99900e+03
13.500     -155.500    -9.99900e+03
13.500     -154.500    -9.99900e+03
13.500     -153.500           0.045
13.500     -152.500           0.044
13.500     -151.500           0.067
13.500     -150.500           0.117
13.500     -149.500           0.103
13.500     -148.500           0.102
13.500     -147.500    -9.99900e+03
13.500     -146.500    -9.99900e+03
13.500     -145.500    -9.99900e+03
13.500     -144.500    -9.99900e+03
13.500     -143.500    -9.99900e+03
13.500     -142.500           0.121
13.500     -141.500           0.141
13.500     -140.500           0.129
13.500     -139.500           0.132
13.500     -138.500           0.135
13.500     -137.500           0.137
13.500     -136.500           0.170
13.500     -135.500    -9.99900e+03
13.500     -134.500           0.181
13.500     -133.500           0.170
13.500     -132.500           0.143
13.500     -131.500    -9.99900e+03
13.500     -130.500    -9.99900e+03
13.500     -129.500    -9.99900e+03
13.500     -128.500    -9.99900e+03
13.500     -127.500    -9.99900e+03
13.500     -126.500    -9.99900e+03
13.500     -125.500    -9.99900e+03
13.500     -124.500    -9.99900e+03
13.500     -123.500    -9.99900e+03
13.500     -122.500    -9.99900e+03
13.500     -121.500    -9.99900e+03
13.500     -120.500    -9.99900e+03
13.500     -119.500    -9.99900e+03
13.500     -118.500    -9.99900e+03
13.500     -117.500    -9.99900e+03
13.500     -116.500    -9.99900e+03
13.500     -115.500    -9.99900e+03
13.500     -114.500           0.165
13.500     -113.500           0.257
13.500     -112.500           0.239
13.500     -111.500           0.217
13.500     -110.500    -9.99900e+03
13.500     -109.500           0.125
13.500     -108.500           0.112
13.500     -107.500           0.141
13.500     -106.500           0.162
13.500     -105.500    -9.99900e+03
13.500     -104.500    -9.99900e+03
13.500     -103.500           0.103
13.500     -102.500           0.160
13.500     -101.500           0.149
13.500     -100.500           0.137
13.500      -99.500           0.124
13.500      -98.500    -9.99900e+03
13.500      -97.500    -9.99900e+03
13.500      -96.500    -9.99900e+03
13.500      -95.500    -9.99900e+03
13.500      -94.500    -9.99900e+03
13.500      -93.500           0.120
13.500      -92.500           0.115
13.500      -91.500           0.115
13.500      -90.500           0.185
13.500      -89.500           0.138
13.500      -88.500           0.150
13.500      -87.500          -0.002
13.500      -86.500           0.004
13.500      -85.500    -9.99900e+03
13.500      -84.500    -9.99900e+03
13.500      -83.500    -9.99900e+03
13.500      -82.500           0.218
13.500      -81.500    -9.99900e+03
13.500      -80.500    -9.99900e+03
13.500      -79.500    -9.99900e+03
13.500      -78.500           0.217
13.500      -77.500           0.222
13.500      -76.500           0.237
13.500      -75.500           0.249
13.500      -74.500           0.254
13.500      -73.500    -9.99900e+03
13.500      -72.500    -9.99900e+03
13.500      -71.500    -9.99900e+03
13.500      -70.500    -9.99900e+03
13.500      -69.500    -9.99900e+03
13.500      -68.500           0.174
13.500      -67.500           0.188
13.500      -66.500           0.204
13.500      -65.500           0.189
13.500      -64.500           0.170
13.500      -63.500           0.164
13.500      -62.500           0.179
13.500      -61.500           0.161
13.500      -60.500           0.160
13.500      -59.500           0.145
13.500      -58.500           0.145
13.500      -57.500           0.125
13.500      -56.500    -9.99900e+03
13.500      -55.500    -9.99900e+03
13.500      -54.500           0.156
13.500      -53.500           0.136
13.500      -52.500           0.122
13.500      -51.500           0.163
13.500      -50.500           0.201
13.500      -49.500           0.219
13.500      -48.500    -9.99900e+03
13.500      -47.500    -9.99900e+03
13.500      -46.500    -9.99900e+03
13.500      -45.500    -9.99900e+03
13.500      -44.500           0.256
13.500      -43.500           0.265
13.500      -42.500           0.273
13.500      -41.500           0.280
13.500      -40.500           0.283
13.500      -39.500           0.274
13.500      -38.500           0.252
13.500      -37.500           0.263
13.500      -36.500           0.247
13.500      -35.500           0.299
13.500      -34.500    -9.99900e+03
13.500      -33.500    -9.99900e+03
13.500      -32.500    -9.99900e+03
13.500      -31.500    -9.99900e+03
13.500      -30.500    -9.99900e+03
13.500      -29.500    -9.99900e+03
13.500      -28.500    -9.99900e+03
13.500      -27.500    -9.99900e+03
13.500      -26.500    -9.99900e+03
13.500      -25.500    -9.99900e+03
13.500      -24.500    -9.99900e+03
13.500      -23.500    -9.99900e+03
13.500      -22.500    -9.99900e+03
13.500      -21.500    -9.99900e+03
13.500      -20.500    -9.99900e+03
13.500      -19.500           0.394
13.500      -18.500           0.401
13.500      -17.500           0.343
13.500      -16.500           0.215
13.500      -15.500           0.157
13.500      -14.500           0.182
13.500      -13.500    -9.99900e+03
13.500      -12.500           0.302
13.500      -11.500           0.111
13.500      -10.500    -9.99900e+03
13.500       -9.500           0.132
13.500       -8.500    -9.99900e+03
13.500       -7.500    -9.99900e+03
13.500       -6.500    -9.99900e+03
13.500       -5.500    -9.99900e+03
13.500       -4.500           0.153
13.500       -3.500           0.144
13.500       -2.500           0.148
13.500       -1.500           0.168
13.500       -0.500    -9.99900e+03
13.500        0.500    -9.99900e+03
13.500        1.500    -9.99900e+03
13.500        2.500    -9.99900e+03
13.500        3.500    -9.99900e+03
13.500        4.500    -9.99900e+03
13.500        5.500           0.636
13.500        6.500           0.490
13.500        7.500    -9.99900e+03
13.500        8.500    -9.99900e+03
13.500        9.500    -9.99900e+03
13.500       10.500    -9.99900e+03
13.500       11.500    -9.99900e+03
13.500       12.500    -9.99900e+03
13.500       13.500           0.649
13.500       14.500    -9.99900e+03
13.500       15.500    -9.99900e+03
13.500       16.500    -9.99900e+03
13.500       17.500    -9.99900e+03
13.500       18.500    -9.99900e+03
13.500       19.500    -9.99900e+03
13.500       20.500    -9.99900e+03
13.500       21.500    -9.99900e+03
13.500       22.500           0.160
13.500       23.500           0.172
13.500       24.500           0.181
13.500       25.500           0.214
13.500       26.500    -9.99900e+03
13.500       27.500    -9.99900e+03
13.500       28.500    -9.99900e+03
13.500       29.500    -9.99900e+03
13.500       30.500    -9.99900e+03
13.500       31.500    -9.99900e+03
13.500       32.500           0.404
13.500       33.500           0.246
13.500       34.500           0.274
13.500       35.500           0.213
13.500       36.500           0.117
13.500       37.500           0.049
13.500       38.500           0.069
13.500       39.500           0.099
13.500       40.500    -9.99900e+03
13.500       41.500    -9.99900e+03
13.500       42.500    -9.99900e+03
13.500       43.500    -9.99900e+03
13.500       44.500           0.167
13.500       45.500           0.264
13.500       46.500           0.377
13.500       47.500           0.341
13.500       48.500           0.272
13.500       49.500           0.251
13.500       50.500    -9.99900e+03
13.500       51.500    -9.99900e+03
13.500       52.500    -9.99900e+03
